Titulo,Adress,City,ZIP/Postal Code,State/Province,Phone
,11¼ Rua RUA CURVELO  5 CENTRO,MATOZINHOS,35720000,MG  ,"33,32713016,"
ENTREFARMA,Praça QUATORZE DE JULHO 84 CENTRO,SAO GOTARDO,38800000,MG  ,"17,33443717,"
FARMAIS,Praça PIONEIROS 10 DANIEL FONSECA,UBERLANDIA,38400314,MG  ,"34,32294066,"
DROGARIA SAO GERALDO,Praça MANOEL ANTONIO DA SI 68 CENTRO,PARAOPEBA,35774000,MG  ,"31,37141107,"
FARMAIS,Esquina RUA SEN SOUZA NAVES 418 CENTRO,JANDAIA DO SUL,86900000,PR  ,"43,34325110,"
DROGABEL,Avenida JERONIMO STEFANELLO 312 CENTRO,FORTALEZA DOS VALOS,98125000,RS  ,"51,30135251,"
DROGARIA FARMASSIST,Avenida CORONEL CAMISAO 26 CENTRO,JARDIM,79240000,MS  ,"67,32511237,"
MULTIDROGAS,Rua 32 140 CENTRO,BARRETOS,14780130,SP  ,"17,33247070,"
FARMACIA NOROESTE LTDA,Praça MAJOR MENDON?A 374 CENTRO,JOAO PINHEIRO,38770000,MG  ,"38,35611459,"
ULTRA POPULAR,Rua PRACA JOSE DE SOUZA JUNIOR 2 CENTRO,PARACAMBI,26600000,RJ  ,"21,26833969,"
DROGARIA DMJ,Rua EDGARD TORRES 783 MINASCAIXA,BELO HORIZONTE,31610510,MG  ,"31,34946135,"
DROGARIA SCHIAVON,Avenida AV DO CAFE 255 VILA NETINHO PRADO,JAU,17208010,SP  ,"14,34182100,"
,Rua AV BRASIL 295 CENTRO,ITUPEVA,13295000,SP  ,"11,44963173,"
FARM?CIA OLIVEIRA,Rua ARMANDO TAVARES 186 CENTRO,SANTO ANTONIO DE JESUS,44571017,BA  ,"75,36321587,"
DROG FLAVIA                             ,Rua RUA IARA 316 NOVO DAS INDUSTRIAS BARREIRO,BELO HORIZONTE,30610600,MG  ,"31,32700500,15"
MG FARMA,Rua JOSE LOURENCO 433 SAO PEDRO,JUIZ DE FORA,36036230,MG  ,"32,3288620900,"
UAIFARMA,Rua R DOUTOR MELO VIANA 108 CENTRO,LAVRAS,37200000,MG  ,"35,32661781,23"
FARMACIA AMERICANA,Rua  DOUTOR OLAVO GOMES PINTO 41 CENTRO,ITANHANDU,37464000,MG  ,",3533612336,"
DROGARIA E PERFUMARIA LUCENA,Rua COMENDADOR ANTONIO ALVES 734 CENTRO,PEDRO LEOPOLDO,33600000,MG  ,"31,36613647,"
DROGARIA E PERFUMARIA LUCENA,Rua RUA COMENDADOR ANTONIO ALVES1512 1512 CENTRO,PEDRO LEOPOLDO,33600000,MG  ,"31,36625747,"
DROGARIA E PERFUMARIA LUCENA,Avenida BERNARDO MONTEIRO 809 FUNCIONARIOS,BELO HORIZONTE,30150281,MG  ,"31,36372085,202"
DROGARIA E PERFUMARIA LUCENA,"Avenida AV BRASILIA, 652 1378 JARDIM CANADA",NOVA LIMA,34000000,MG  ,"31,3136372085,204"
REDE MINAS FARMA,Avenida ESPIGAO 58 TIJUCAL,CUIABA,78088000,MT  ,"65,30466612,"
FARMAVIDA,Avenida DOZE 3623 CENTRO,SAO FRANCISCO DE SALES,38260000,MG  ,"35,37223272,"
DROGAVAN,Praça EVANGELINO MEIRELES 12 CENTRO,LUZIANIA,72800680,GO  ,"61,36212535,"
FARMACIA S?O GERALDO,Praça SEVERIANO VIDAL 40 CENTRO,ITANHOMI,35120000,MG  ,"33,32311290,"
DROGAFORTE,Avenida CENTRAL CONJUNTO 18 3 SETOR OESTE,SOBRADINHO,73062818,DF  ,"61,34853398,"
INOVA,Avenida BRASILIA 1025 PORTO CANOA,SERRA,29168600,ES  ,"33,32713016,"
COMPRE CERTO,Avenida JOAO PAULO II 14 CENTRO,ARAXA,38183000,MG  ,"34,36917510,"
COMPRE CERTO,Avenida DOUTOR PEDRO DE PAULA LEMOS 1065 MICRO DISTRITO SANTA RITA,ARAXA,38181179,MG  ,"34,36917130,"
DROGARIA SO SAUDE,Avenida VEREADOR JOAO SENA 621 CENTRO,ARAXA,38183042,MG  ,"34,36612855,"
INTEGRA FARMA,Rua JOAO CERQUEIRA LIMA 111 CENTRO,ITAUNA,35680063,MG  ,"37,32412201,"
INOVA,Rua PADRE JOS? COELHO 1160 CENTRO,TIROS,38880000,MG  ,"33,32713016,"
GRUPOFARMA,Avenida MARECHAL FLORIANO PEIXOTO 135 PONTILHAO,BARBACENA,36202344,MG  ,
DROGANORTE ,Avenida PREFEITO GIL DINIZ 385 ARCADIA,CONTAGEM,32041290,MG  ,"31,33921462,"
DROGANORTE                              ,Rua HILTON CALIXTO CORREA 565 SANTA HELENA,CONTAGEM,32015050,MG  ,"31,33561000,"
UAIFARMA,Praça LEONARDO VENERANDO P 234 CENTRO,LAVRAS,37200000,MG  ,"35,32661781,23"
LENRI FARMA,9¼ Rua R MAJOR PAULA LOPES 65 CENTRO,GUARAREMA,8900000,SP  ,"11,46956144,11"
MEDICAR,Rua QUATORZE DE JULHO 136 CENTRO,CAMPO GRANDE,79004394,MS  ,"67,32531989,67"
FARMACIA PARIS,Avenida TANCREDO NEVES 715 CENTRO,CORREIA PINTO,88535000,SC  ,"48,30452889,"
DROGATEC,Avenida CLEANTO VIEIRA GON A 1402 SANTA ROSA,UBERLANDIA,38401721,MG  ,"34,32154414,"
FARMAIS,Rua RAFAEL RINALDI 952 MARTINS,UBERLANDIA,38400384,MG  ,"34,32144770,"
FARMACIA MINI PRE?O,Rua PEDRO AMERICO 3677 CENTRO,REALEZA,85770000,PR  ,"46,4635432636,46"
FARMACIA MINI PRE?O,Rua PEDRO AMERICO 1314 CENTRO,REALEZA,85770000,PR  ,"46,35432636,"
COMPRE CERTO,Avenida SEGISMUNDO NOVAIS 192 192 CENTRO,PLANURA,38220000,MG  ,"34,34272029,"
REDE MINAS FARMA,Praça SANTO ANTONIO DE PAD 165 CENTRO,ITUTINGA,36390000,MG  ,"35,3534237608,"
ENTREFARMA,1¼ Avenida GETULIO VARGAS 251 CENTRO,MONTE SIAO,37580000,MG  ,"35,34658470,"
ENTREFARMA,1¼ Avenida AVENIDA DAS FONTES 235 CENTRO,MONTE SIAO,37580000,MG  ,"35,34658470,"
FARMACIA CRUZEIRO,Rua CAPITAO JERONIMO MAR 135 ALCIDES JUNQUEIRA,ITUIUTABA,38304062,MG  ,"34,32692226,"
Farmacia Cruzeiro,Rua TRINTA E SEIS 680 PROGRESSO,ITUIUTABA,38302008,MG  ,"34,32611540,"
Farmacia Cruzeiro,Avenida NAPOLEAO FAISSOL 1962 MARTA HELENA,ITUIUTABA,38307159,MG  ,"34,32692226,"
Farmacia Cruzeiro,Avenida DEZESSETE 480 CENTRO,ITUIUTABA,38300132,MG  ,"34,32690222,"
Farmacia Cruzeiro,Rua VINTE E DOIS 872 CENTRO,ITUIUTABA,38300076,MG  ,"34,32616100,"
Farmacia Cruzeiro,Rua AVENIDA TRINTA E UM 1963 CENTRO,ITUIUTABA,38300104,MG  ,"34,32716100,6111"
Farmacia Cruzeiro,Avenida GENESIO FRANCO DE MORAIS 1242 CENTRO,SANTA VITORIA,38320000,MG  ,"34,32716100,6111"
Farmacia Cruzeiro,Rua CINCO 549 CENTRO,CANAPOLIS,38380970,MG  ,"34,32716100,6111"
Farmacia Cruzeiro,Avenida AVENIDA JOSE GOUVEIA FRANCO 1118 RESIDENCIAL PORTAL DOS IPES,ITUIUTABA,38303231,MG  ,"34,32716100,6118"
Farmacia Cruzeiro,Avenida 16 DE SETEMBRO 177 CENTRO,MONTE ALEGRE DE MINAS,38420000,MG  ,"34,32831083,"
COOPERFARMA,Avenida INDEPENDENCIA 1631 MARALUCIA,MEDIANEIRA,85884000,PR  ,"45,32401711,"
FCIA PRECO BAIXO,Avenida AV MARANHAO 1074 SETOR CENTRAL,MINACU,76450000,GO  ,"62,33793011,"
INOVA,Rua EDUARDO PAULA REIS 11 CENTRO,RODEIRO,36510000,MG  ,"33,32713016,"
FARMES,Rua DAS PALMEIRAS 240 ITARARE,VITORIA,29047550,ES  ,"27,30262666,27"
FARMACIA ARAXA,Rua CALIMERIO GUIMARAES 515 CENTRO,ARAXA,38183184,MG  ,"34,36612362,"
S.GERALDO,Avenida POCOS DE CALDAS 163 COHAB,PASSOS,37903066,MG  ,"35,35216226,"
ST FARMA MAICE,Rua HERCULANO COELHO DE  727 CENTRO,CACADOR,89500000,SC  ,"48,30452889,"
INOVA,Avenida FLORESTAL 555 SEGATO,ARACRUZ,29192154,ES  ,"33,32713016,"
TC FARMA,Rua FRANCISCO HIP?LITO R 976 CENTRO,TRES CACHOEIRAS,95580000,RS  ,"51,36672059,"
DROGARIA SAO JOAO,Avenida SANTOS DUMONT 542 SETOR ANHANGUERA,ITUMBIARA,75530050,GO  ,"64,34339090,"
MAXIFARMA,Rua FILIPINAS 640 CAJURU,CURITIBA,82960180,PR  ,"41,32265141,"
FARMAVITA,Rua JOAO CAMILO DE OLIVEIRA TORRES 55 JUCA ROSA,ITABIRA,35900185,MG  ,",31383150540,"
LIGA FARMA,Rua CORONEL JOAQUIM JOSE 3 CENTRO,CAMPOS GERAIS,37160000,MG  ,"35,38533125,"
DROGARIA MUNDIAL LTDA-ME,Rua SAO LUIS GONZAGA 142 SAO CRISTOVAO,RIO DE JANEIRO,20910060,RJ  ,"21,38603000,"
,Rua S?O JOS? 61 CENTRO,UBA,36500000,MG  ,"33,32713016,"
ULTRA POPULAR,Rua RUA SEBASTIAO LUCENA 451 CENTRO,QUEIMADAS,58475971,PB  ,"83,33315783,"
FARMACIA CENTRAL,Rua PERNAMBUCO 164 SETOR CENTRAL,MOZARLANDIA,76700000,GO  ,"62,33133333,"
REDE MINAS FARMA,Praça PREF JUSTINO LISBOA CARNEIRO 87 CENTRO,NATERCIA,37524000,MG  ,"35,34561288,"
AUGEFARMA,Rua MANOEL TEIXEIRA 124 CENTRO,TRAIRI,62690000,CE  ,"88,32066225,"
FARMACIA AMERICANA,Rua CEL OTAVIO CARLOS 54 CENTRO,BOM SUCESSO,37220000,MG  ,"35,38411190,0"
Grupo Marrichi,Rua RUA BAR?O DE CAMPO M 134 CENTRO,BUENO BRANDAO,37578000,MG  ,"35,34631130,"
FARM?CIAS BEM ESTAR,Quadra 104 SUL RUA SE 7 46 PLANO DIRETOR SUL,PALMAS,77020022,TO  ,"63,32150139,"
FARMA VIDA,Rua TANCREDO RIBEIRO E S 68 CENTRO,TERRA ROXA,14745000,SP  ,"17,33953393,"
ULTRA POPULAR,Rua GENERAL OSORIO 264 CENTRO,CAMPOS GERAIS,37160000,MG  ,"35,38532843,35"
ULTRA POPULAR,Rua 10 2465 CENTRO,JALES,15700070,SP  ,"34,34116836,017"
REDE SOMA,Rua INCIO MURTA 53 CENTRO,JEQUITINHONHA,39960000,MG  ,"33,37412847,"
FARM?CIA POPULAR,Avenida MAJOR ANTONIO ALBERTO FERNANDES 154 CENTRO,BOTELHOS,37720000,MG  ,"35,37223272,6"
INOVA,Praça MARIA AMBROSINA GUIM 48 CENTRO,BOM SUCESSO,37220000,MG  ,"33,32713016,"
REDE MASTERFARMA,Avenida TIRADENTES 793 793 CENTRO,ROLANDIA,86600059,PR  ,"43,32551133,"
Grupo Marrichi,Rua AMERICO PRADO 662 CENTRO,JACUTINGA,37590000,MG  ,"35,34432351,"
REDE MASTERFARMA,Alameda PAULINO BURIGO 18050 CENTRO,ICARA,88828000,SC  ,"48,34686074,"
REDE MASTERFARMA,Avenida LUIZ FERRARI 40 CENTRO,IBIPORA,86200000,PR  ,"48,34377363,"
ULTRA POPULAR,Rua Crist?v?o colombo de Freitas 874 ARTULANDIA,JARAGUA,76330000,GO  ,"62,33265112,"
DROGA FACIL,Beco ZELIA GASTTAI SN 0 CENTRO,NOVA NAZARE,78638000,MT  ,"66,34671036,"
GRUPOFARMA,1¼ Rua RUA COLETOR CLOVIS TEIXEIRA DE CARVALHO 221 CENTRO,CARANDAI,36280000,MG  ,"32,33612992,31"
GRUPOFARMA,Praça POLICARPO ROCHA 20 CENTRO,CARANDAI,36280000,MG  ,"32,33612992,"
DROGARIA S?O JOS?,Rua ARNALDO XAVIER CORDEIRO 1273 GUARA 2,MORADA NOVA DE MINAS,35628000,MG  ,"37,37552222,"
INOVA,Praça GET?LIO VARGAS 94 CENTRO,MARIA DA FE,37517000,MG  ,"33,32713016,"
DROGARIA GLOBO 6,Avenida ALBERTO SANARELLI 1500 CENTRO,PATROCINIO,38740000,MG  ,"34,38324852,"
INOVA,Rua CORONEL ANTONIO FERN 257 CENTRO,INHAPIM,35330000,MG  ,"33,32713016,"
DROGARIA CACHOEIRENSE,Praça DA BANDEIRA 10 CENTRO,CACHOEIRA DE MINAS,37545000,MG  ,"35,32929279,"
FARMACIA SAUDE POPULAR,Avenida MARECHAL FLORIANO PE 461 CENTRO,CURITIBA,80010130,PR  ,"41,33249718,"
ULTRA POPULAR,Rua Rui Barbosa 265 Centro,AMERICANA,13465280,SP  ,"19,34076715,"
DRUGSTORE SAO CARLOS,Rua ALAGOAS 1097 CENTRO,LAGOA DA PRATA,35590000,MG  ,"37,32617550,"
FARMACAMPOS,Rodovia JOAO AMARAL GURGEL 980 PARQUE RESIDENCIAL MARIA ELMIRA,CACAPAVA,12285020,SP  ,"12,36529463,12"
,Rua BRASIL 755 CENTRO,LIMEIRA DO OESTE,38295000,MG  ,"35,32216250,"
ULTRA POPULAR,Avenida CONTORNO LESTE OESTE 1 COHATRAC I,SAO LUIS,65053770,MA  ,"98,33014688,"
DROGAPOP,Avenida MACAUBAS 194 MORADA DO MORRO,SENADOR CANEDO,75250000,GO  ,"62,32087707,"
LIGA FARMA,Rua CORONEL JOSE CUSTODIO 156 CENTRO,CAMPESTRE,37730000,MG  ,",3537431365,"
FARMACIA ATLANTICA,Avenida AVENIDA ATLANTICA 578 RESIDENCIAL ATLANTICO I,CIANORTE,87202000,PR  ,"44,30189058,"
FARMACIA JULIANA,Praça Praça DOM DANIEL 77 CENTRO,JANUARIA,39480000,MG  ,"38,36212459,"
FARMACIA FORTE FARMA,Rua AUGUSTO RIBEIRO DOS  209 COSTEIRA,ARAUCARIA,83709145,PR  ,"41,35521159,"
FARMACIA FORTE FARMA,Rua CARLOS VICENTE ZAPXON 130 COSTEIRA,ARAUCARIA,83709150,PR  ,"41,35525754,"
COMPRE CERTO,Rua OLEGARIO MACIEL 63 CENTRO,PATOS DE MINAS,38700122,MG  ,"34,38253003,"
DROGARIA OLIVEIRA,Avenida BARAO DO RIO BRANCO 770 SAO BENEDITO,UBERABA,38020300,MG  ,"34,33363933,"
DROGARIA SAO JOSE,Rua JOSE MARUJEIRO 521 SAO JOSE,BARBACENA,36205120,MG  ,"32,32529400,"
AUGEFARMA,Avenida LEAO SAMPAIO 134 CENTRO,BARBALHA,63180000,CE  ,"88,35640578,"
FARMACIA SAO LUIZ,Rua DEPUTADO QUINTINO VARGAS 405 CENTRO,JOAO PINHEIRO,38770000,MG  ,"38,35611270,"
FARMACIA BEIJA FLOR,Rua MANOEL VITORINO 150 CENTRO,GUANAMBI,46430000,BA  ,"77,34512283,"
MG FARMA,Rua SAO MATEUS 579 SAO MATEUS,JUIZ DE FORA,36025000,MG  ,"32,32322115,"
NOSSA REDE,Avenida BRASIL 281 BAIRRO CARRILHO,GOIANESIA,76380000,GO  ,"62,6233536754,62"
DROGARIA IMPERIAL,Rua SAO MATEUS 410 SAO MATEUS,JUIZ DE FORA,36025000,MG  ,"32,32323355,"
DROGARIA PRO SA?DE,Praça DA MATRIZ 35 CENTRO,GUARANI DE GOIAS,73910000,GO  ,"62,34491302,"
DROGALAR,1¼ Avenida DONA FLORIANA 1086 CENTRO,GUAXUPE,37800000,MG  ,"35,37223272,"
FARM?CIA PR? SA?DE,Avenida JULIO ANTONIO THURLE 223 OLARIA,NOVA FRIBURGO,28620000,RJ  ,"22,25236585,"
DROGARIA REM?DIO FACIL LTDA - ME,Avenida SENADOR FLAQUER 408 CENTRO,SAO BERNARDO DO CAMPO,9725440,SP  ,"11,26772102,"
UAIFARMA,Rua JOSE JACINTO PEREIRA 130 CENTRO,AREADO,37140000,MG  ,"35,32931423,"
,Rua PRAA WENCESLAU BRAZ 157 CENTRO,AREADO,37140000,MG  ,"35,32931538,"
MAXIFARMA,Rua SANTA CATARINA 1002 AGUA VERDE,CURITIBA,80620100,PR  ,"41,34343470,"
DROGARIA DROGAM?DIICA,Avenida GET?LIO VARGAS 1790 CENTRO,CONSELHEIRO PENA,35240000,MG  ,"33,32611303,000"
REDE MINAS FARMA ASP,Avenida CARLOS MAURO 411 CENTRO,AGUAS DE SAO PEDRO,13525000,SP  ,"35,34237608,"
REDE ECONOMIZE J?,Rua ANTONIO PIRES DO PRA 294 CENTRO,CACHOEIRA DE MINAS,37545000,MG  ,"35,34721937,"
ULTRA POPULAR,Rua JOSE MARIA 313 JATOBA,IBIRITE,32400000,MG  ,"31,35986486,"
NOSSA REDE,Rua 11 9 CARDOSO CONTINUACAO,APARECIDA DE GOIANIA,74934090,GO  ,"62,32321515,"
FARMACIA AMERICANA,Avenida MINAS GERAIS 2955 GERSON BADUY II,ITUIUTABA,38304285,MG  ,"35,32148681,8681"
FARMACIA AMERICANA,Rodovia BR 364 0 CENTRO,CAMPINA VERDE,38270000,MG  ,"35,32216250,"
FARMACIA AMERICANA,Rodovia BR - 153 0 KM 175 CENTRO,CENTRALINA,38390000,MG  ,"35,32148681,8681"
DROGARIA CRISTINA,Avenida GET?LIO VARGAS 155 CENTRO,RAUL SOARES,35350000,MG  ,"33,33513434,"
DROGARIA SAO GERALDO DE GUARANESIA,Rua SETE DE SETEMBRO 1162 CENTRO,GUARANESIA,37810000,MG  ,"35,35551500,"
REDEMAIS MINAS,Avenida JOSE VILELA DA COSTA 514 CENTRO,ILICINEA,37175000,MG  ,"35,35841943,"
AUGEFARMA,Rua JULIO GON?ALVES DA S 693 CENTRO,TAUA,63660000,CE  ,"88,32066225,"
FARMACIA AMERICANA,Praça MINAS GERAIS 204 CENTRO,SERRANIA,37136000,MG  ,",35328411580,"
ENTREFARMA,Rua OLINTO FONSECA 718 CENTRO,PIMENTA,35585000,MG  ,",3733241270,"
DROGARIA SAGRADA FAMILIA,Avenida DR. DEMOSTENES RIO BRANCO 98 VILA NOVA,SANTA RITA DE CALDAS,37775000,MG  ,"35,37223272,"
REDE SOMA,Avenida MACAPA 690 VENEZA,IPATINGA,35164253,MG  ,",31382290900,"
COMPRE CERTO,Rua MARGARIDA 40 CENTRO,SERRA DO SALITRE,38760000,MG  ,"34,38331114,"
INOVA,Rua ALLAN KARDEC 101 BOM PASTOR,VARGINHA,37014180,MG  ,"33,32713016,"
REDEMAIS MINAS,Avenida COMENDADOR FRANCISCO AVELINO MAIA 3179 CANJERANUS,PASSOS,37900001,MG  ,"35,35224094,"
INOVA,Rua AV MINAS GERAIS 154 CENTRO,POCRANE,36960000,MG  ,"33,32713016,"
ENTREFARMA,Rua ZEZE LIMA 5 CENTRO,ITAUNA,35680045,MG  ,"37,32413208,"
LIGA FARMA,Avenida MAGALHAES PINTO 215 CENTRO,BORDA DA MATA,37564000,MG  ,"35,34452469,"
DROGARIA SAO RAFAEL,Avenida AMAZONAS 95 ALVORADA,TIMOTEO,35180628,MG  ,"31,38483279,"
DROGARIA FUTURA PHARMA,Avenida JOAO PINHEIRO 1513 NOSSA SENHORA APARECIDA,UBERLANDIA,38400712,MG  ,"23,32110403,"
DROGARIA BAHIA,4¼ Rua BRAGANCA PAULISTA 502 VILA CRUZEIRO,SAO PAULO,4727000,SP  ,"11,55232424,"
REDE XAVIER,Avenida JOAO XXIII 1508 PARQUE DAS AMERICAS,UBERABA,38045100,MG  ,"34,33169000,208"
INOVA,Praça DA MATRIZ 33 CENTRO,FELIXLANDIA,35794000,MG  ,"38,37531069,"
INOVA,Rua MANOEL GERVASIO 70 CENTRO,PEQUERI,36610000,MG  ,"33,32713016,"
FARMELHOR,Rua XV DE NOVEMBRO 101 CENTRO,SAO ROQUE DE MINAS,37928000,MG  ,"37,34331196,"
REDE MASTERFARMA,Rua HERMANN TRIBESS 1247 TRIBESS,BLUMENAU,89057300,SC  ,"48,34377363,"
FARMACIA AMERICANA,Praça MONSENHOR NAGEL 49 CENTRO,AIURUOCA,37450000,MG  ,"35,32216250,26"
MULTMAIS,Avenida LUIS EDUARDO MAGALHA 356 CENTRO,SAO FELIX DO CORIBE,47665000,BA  ,"77,34911452,"
DROGARIA LUZ DO CEU FARMA,Avenida AUGUSTO DOS ANJOS 575 RIO BRANCO,BELO HORIZONTE,31535000,MG  ,",3134503490,"
DROGARIA MARIZA,Avenida PRESIDENTE JUSCELINO KUBISTCHEK 410 CENTRO,PORTO ALEGRE DO NORTE,78655000,MT  ,"66,35691597,"
FARMA E FARMA,Rua ANTONIO RABELO JUNIOR 170 MIRAMAR,JOAO PESSOA,58032090,PB  ,"83,32475316,"
DROGARIA MEGA POPULAR,Avenida AIRTON SENNA 112 CENTRO,NOVO MUNDO,78528000,MT  ,"66,35396005,"
GETULIO VARGAS,Rua BATISTA DE OLIVEIRA 509 CENTRO,JUIZ DE FORA,36010121,MG  ,"32,32115628,"
DROGARIA VIVA BEM,Rua DA ABOLI AO 0 SETOR CENTRAL,NOVA CRIXAS,76520000,GO  ,"62,33853317,"
,Avenida DO CARMO 450 CENTRO,CAMBUI,37600000,MG  ,"33,32713016,"
FARMACIA  DO TRABALHADOR DO BRASIL,Avenida BOA ESPERANCA 126 LARANJEIRA,MARABA,68501170,PA  ,"94,33246592,"
ULTRA POPULAR,Rua MATO GROSSO 430 CENTRO,NOVA XAVANTINA,78690000,MT  ,"66,34382055,"
ULTRA POPULAR,Rua RUA PEREIRA DO LAGO 2530 CENTRO,MARACAJU,79150000,MS  ,"17,33443717,1720"
ULTRA POPULAR,Rua RUA BENJAMIN CONTANT 773 CENTRO,RIO BRILHANTE,79130000,MS  ,"17,33443717,1720"
DROGARIA CARVALHO,Avenida ANTONIO PAULINO 50 CENTRO,SANTA RITA DO SAPUCAI,37540000,MG  ,"35,34711604,"
INOVA,Rua DR OLINTO DE ABREU 211 CENTRO,ABRE CAMPO,35365000,MG  ,"33,32713016,"
DROGA REDE,Rua ANTONIO MARIANO DE A 508 PAULO VI,BELO HORIZONTE,31995000,MG  ,"37,32142726,"
LIGA FARMA,Rua TREZE DE MAIO 749 CENTRO,OURO FINO,37570000,MG  ,"35,34415322,"
REDE SOMA,Rua FRANCISCO ALVES 43 PARQUE SAO JOAO,CONTAGEM,32342120,MG  ,"31,33923768,"
DROGARIA FOCO,Condominio JULIO CAMPOS 562 CENTRO,NOVO CRUZEIRO,39820000,MG  ,"33,35331246,"
ULTRA POPULAR,Avenida DOUTOR ABRAHAO BRICK 1119 PARQUE VICENTE LEPORACE I,FRANCA,14407010,SP  ,"16,37010408,"
LIGA FARMA,Avenida RIO NEGRO 238 RIACHO DAS PEDRAS,CONTAGEM,32280000,MG  ,"31,33513444,"
FARMACIA ABAETE,Rua AV GOVERNADOR VALADARES 1176 CENTRO,UNAI,38610000,MG  ,"38,36761515,"
FARMACIA AMERICANA,Rua PRIMEIRO DE MAIOß 14ß CENTRO,ITATIAIUCU,35685000,MG  ,"35,32216250,"
DROGARIA FIDALGA,Rua R. RAUL SOARES 29 CENTRO,MONTE CARMELO,38500000,MG  ,"34,38422611,"
SANTA MARTA - MG UBERABA,Rua BENTO FERREIRA 1171 MERCES,UBERABA,38060240,MG  ,"34,32323232,56"
REDE SOMA,Rua GOIAS 633 CENTRO,SANTA VITORIA,38320000,MG  ,"34,32511307,"
REDEFARMA,Avenida MAURO RIBEIRO LAGE 21 ESPLANADA DA ESTACAO,ITABIRA,35900560,MG  ,"31,38359777,"
MULTMAIS,Avenida MANOEL ROQUE RODRIGU 177 CENTRO,SERROLANDIA,44710000,BA  ,"74,36312529,"
DROG DO ELI,Avenida DAS INDUSTRIAS 1232 VILA OLGA,SANTA LUZIA,33040130,MG  ,"31,36417973,"
MULTMAIS,Rua DOUTOR MACARIO CERQU 547 MUCHILA,FEIRA DE SANTANA,44005000,BA  ,"75,36124324,211"
INOVA,Avenida BRIGADEIRO LIMA E SI 1481 JARDIM VINTE E CINCO DE AGOSTO,DUQUE DE CAXIAS,25071181,RJ  ,"33,32713016,"
REDE MINAS FARMA,Rua ARAGUARI 54 CENTRO,LAGAMAR,38785000,MG  ,"34,38121112,34"
ULTRA POPULAR,Rua CARMO TALIBERTI 326 CENTRO,MOCOCA,13730010,SP  ,"19,36655547,"
DROGARIA MUNIQUE,Rua SAO JOSE 428 CENTRO,UBA,36500000,MG  ,"32,35322424,2424"
FARMACIA REDE ECONOMICA,Rua SANTA MADALENA SOFIA 515 BAIRRO ALTO,CURITIBA,82820490,PR  ,"41,33678595,"
ATUAL,Avenida AVENIDA MINISTRO FER 483 FAZENDA CAXIAS,SEROPEDICA,23895265,RJ  ,"21,37811111,222"
DROGAFARMA VIEIRA,8¼ Rua TEOFILO OTONI 15 EPAMINONDAS OTONI,CARLOS CHAGAS,39864000,MG  ,"33,36241120,"
FARMACIA FIRME,Praça Praça NILO FEITOSA 21 CENTRO,MONTEIRO,58500000,PB  ,"87,38411496,"
DROGA REDE,Avenida BRASIL 1470 CENTRO,PATOS DE MINAS,38700188,MG  ,"37,38217833,"
REDEFARMA,Rua HIPOLITO ROSA 531 CENTRO,PAINEIRAS,35622000,MG  ,"37,35451089,37"
S.GERALDO,Rua DOUTOR JOSE MARIO TAVARES OLIVA 317 CENTRO,ITAU DE MINAS,37975000,MG  ,"35,35363000,"
INOVA,Rua DOS CRAVOS 57 FEU ROSA,SERRA,29172105,ES  ,"33,32713016,"
DROGARIA SOUZA,Avenida BARAO DO RIO BRANCO 2281 CENTRO,JUIZ DE FORA,36010010,MG  ,"32,33431507,"
FARMACIA DUARTE,Rua FRANCISCO MACHADO 44 RAMOS,VICOSA,36570000,MG  ,"31,38912530,"
ENTREFARMA,Rua PADRE GONCALVES LOPES 15 CENTRO,MARIANA,35420000,MG  ,"31,35572054,"
ASFAR,Avenida SENADOR ATTILIO FONTANA 2261 EFAPI,CHAPECO,89809505,SC  ,"49,33285070,"
STYLOFARMA,Rua FREDERICO JENSEN 4714 ITOUPAVAZINHA,BLUMENAU,89066302,SC  ,"47,33230710,"
ENTREFARMA,Avenida COMERCIO 266 CENTRO,JANAUBA,39440000,MG  ,"38,38216844,"
ENTREFARMA,Avenida AV MANOEL ATAIDE 1375 CENTRO,JANAUBA,39440000,MG  ,"38,34722043,38"
REDEMAIS MINAS,11¼ Rua PASSA TEMPO 101 CENTRO,PIRACEMA,35536000,MG  ,"37,33341125,"
DROGARIA NOEL,Praça TREZE DE MAIO 139 CENTRO,TRES CORACOES,37410000,MG  ,"35,32125174,"
DROGARIA FARMINAS,Rua ARNALDO DO POVO 21 CENTRO,JEQUITINHONHA,39960000,MG  ,"33,37411250,33"
ULTRA POPULAR,Rua RUA 24 DE NOVEMBRO SN CENTRO,PICUI,58187000,PB  ,"83,33712360,"
INOVA,Rua ELIAS ESTEVAO COLNAG 161 RIZZI,ITARANA,29620000,ES  ,"33,32713016,"
DROGARIA MAGISTRAL,Praça DR.CARLOS ALVES 1 CENTRO,SAO JOAO NEPOMUCENO,36680000,MG  ,"32,32611330,"
DROGAMEL,Rua BORBA 134 CENTRO,CONCEICAO DA APARECIDA,37148000,MG  ,"35,35641281,"
REDE MINAS FARMA,Rua EURIPEDES RIBEIRO 941 LIMEIRA DE MINAS,LAGOA FORMOSA,38720000,MG  ,"35,34237608,"
DROGARIA BAHIA,Rua NATAL MUJALLI 692 CENTRO,ARAGUARI,38440234,MG  ,"34,32414727,"
